,tags,content
712,(마감) 삼성 코테 기출 스터디 - 문풀 인증,"[코테 스터디 모집]스터디 주제 : 삼성 코테 대비 기출문제 풀기 (알고리즘)- 삼성 코테 통과 목표로 하는 분들 / 삼성 기출문제 꾸준히 풀어보고 싶은 분들 환영합니다! 스터디 일정(횟수) :- 9/18(월)~(미정) 1일 1문제 인증- 하반기 삼성 코테 시험일(10월 중순 예상)까지 진행하는 것을 기본으로 하고, 이후에도 계속 참여하셔도 괜찮습니다! 방식 :- 매일 백준, 코드트리 삼성 기출문제를 각자 풀고 [문제 링크, 풀이 코드, 채점 결과]를 오픈채팅방에 인증합니다 정산 방식 :- 보증금 6000원 (1주 이상 참여한 후 반환)- 결석 1회당 1000원, 매주 1회 휴식 가능- 6일 이상 인증한 사람끼리 매주 1/n 정산- 기한 내 미입금 시 보증금에서 차감, 보증금 0원 되면 추가납부 또는 퇴장 모집인원 : 저 포함 최대 5명- 혼자 준비하려니 마음이 잘 안 잡혀서 같은 목표로 준비하시는 분들 모집해요 :) 같이 파이팅해봐요! 지원 방법 : 모집마감"
713,안양역 모각코 인원 모집합니다!,"개발자 모각코 스터디 참여자 모집 공고 안녕하세요 같이 모여서 각자 코딩 하실 분 모집합니다.📅 모임 일정:매주 토요일, 14시부터 17시까지 진행됩니다.👥 모임 인원:스터디룸 정원으로 인하여 인원은 6명 생각하고 있습니다.더 많은 인원이 참석할 경우 룸 2개 대여해서 나눠서 할 예정입니다.💼 스터디 내용:서로의 목표와 관심 분야에 따라 자유롭게 공부합니다.🏠 장소:안양 지역의 스터디 룸을 대여합니다. (최대 인원 6명)인원 수에 따라 N빵으로 대여 비용을 분담합니다. (6명 참여 시, 인당 3,500원)📆 참여 여부 확인:매주 수요일부터 목요일까지 참여 여부를 투표합니다.목요일에 투표가 마감되며, 예약을 진행합니다.참여 후 불참 시 환불이 불가능하니 신중한 결정 부탁드립니다. 오픈 채팅 방https://open.kakao.com/o/gxfKbNDf"
714,CS 및 면접 스터디 1명 충원합니다.  [모집완료],"[CS 및 면접 스터디 모집]스터디 주제 : CS 스터디 + 면접 스터디스터디 목표 : CS 면접 대비예상 스터디 일정(횟수) : 일주일 1회(수요일 저녁), 온라인 회의예상 커리큘럼 간략히 : 네트워크, 운영체제, 데이터베이스, 자바/스프링예상 모집인원 : 총 4명(현재 3명) 한 명 구합니다스터디 소개와 개설 이유 : 백엔드(Java, Spring) 개발자 취업 목표로 면접 대비매주 CS 4과목에 대한 각 주제 정하기(일주일에 총 4가지 주제)한 명당 한 주제씩 맡아서 일주일간 공부 및 정리 && 해당 주차의 전주에 나온 4가지 주제 공부한 주에 정리한 주제 4가지는 다음주 스터디(온라인) 때 서로 돌아가면서 질의응답스터디 관련 주의사항 : 열정을 가지고 함께 공부해나가실 분이었으면 좋겠습니다.참여 방법및 스터디 문의는 아래 오픈 채팅방에 남겨주세요! 참여하실 의향이 있으시다면 간단한 자기소개와 함께 카톡 남겨주세요!자기소개와 스터디 참여목적스터디에 투자할 수 있는 시간참고사항(중요!!!!)생각하신것 보다도 개념들을 정리하고 익히는과정에 많은 시간이 투자됩니다. 또한 현재 진행이 어느정도 된 상황이기 때문에 복습하는 시간도 가지고 있습니다.중간에 스터디를 이탈하지 않으시고 함께 열심히 좋은 스터디를 만들어갈 분을 찾고있습니다.책임감있고 열심히하실 분들이셨으면 좋겠습니다.그렇기에 위의 내용들을 보다 자세하게 적어주시면 감사하겠습니다링크:"
715,토요일 오프라인 건대~강남(장소미정) 주니어 백엔드 면접스터디,삭제된 글입니다
716,오프라인 스터디 일원을 구합니다 ~~,"[개발 스터디 모집 내용 예시]스터디 주제 : 자유롭게 포스팅 작성하며 스터디 및 네트워크를 형성합니다!스터디 목표 : 1 스터디 1 포스팅 (노션에 공유)예상 스터디 일정(횟수) :횟수 : 오프라인 (월,화,수,목) 중 주 1회는 필수이고, 평균 2회 실시시간대 : PM 8:00 - 10:00 (필요시 연장)예상 커리큘럼 간략히 : 공부한 내용 또는 에러 핸들링 등 자유롭게 포스팅을 작성해주시면 됩니다!예상 모집인원 : 백엔드 1~2명 (현재 인원 5/6)스터디 소개와 개설 이유 :안녕하세요!!!!!!  0.x 년차 엔지니어 입니다저는 현재 이직을 준비하고 있는데 강제적인 환경이 조성될 필요가 있는 직장인으로서 같이 으쌰으쌰할 일원을 구하고 있습니다!tmi로 저는 ESFJ이고,,, 스터디 진행하면서 너무 부담없이 포스팅 하나만 작성해주시면 되는데요!다같이 공유하고 인증(?)하면 좋을 것 같아서 헤어지기 전에 노션에 공유하는 룰이 있었으면 좋겠습니다 ~~(남는게 있으면 좋겠어서)스터디 관련 주의사항 : 직장인, 취준생 상관 없이 같이 인사이트 공유해요 ㅎㅎ스터디 시작 일자 : 당장이라도 시작할 수 있으신분 !장소 : 협의 가능하나, 강남역 근처 카페 희망합니다.스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.) :카카오 오픈채팅방 -> https://open.kakao.com/o/gmtnALCf참여 코드 : 0101"
717,월화수 7:30분~9:30분(저녁) 오프라인 알고리즘 스터디원 구합니다.,"[개발 스터디 모집 내용 예시]스터디 주제 : 알고리즘스터디 목표 : 취업 이직예상 스터디 일정(횟수) : 월화수예상 커리큘럼 간략히 : 본인이원하는거 아무거나 푸세요예상 모집인원 : 4명 이하 스터디 소개와 개설 이유 :스터디 관련 주의사항 :스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.) :디스코드로 오프라인으로 진행합니다.월화수 2시간 진행하고각자 실력에 맞게 알아서 문제 고르시고 진행하시면 됩니다.시간이 끝나면 9.30분부터 회고 진행하고 끝납니다. 관심있으시면 https://open.kakao.com/o/gJ4Fkrmf 오픈카톡으로 와주세요!"
718,Flutter 스터디,"앞서 해당 스터디는 골든래빗 도서를 활용하는 스터디 모임, 묘공단으로써의 활동임을 알려드립니다👀 묘공단이 뭔가요? (참고페이지 : https://goldenrabbit.co.kr/묘공단/ )👥 모집 인원 : 6명🗓️ 스터디 일정 : 9/17일 22시 오리엔테이션 이후 3개월동안 주에 한번 진행될 예정입니다! (명절 제외)📍 스터디 장소 : 온라인으로 진행되며 디스코드를 이용할 예정입니다.📖 학습 도서 : 코드팩토리의 플러터 프로그래밍 (구매링크 : https://goldenrabbit.co.kr/product/must-have-flutter/ )🥅 학습 목적 :플러터에 필요한 기초지식 (Dart 문법 및 기본 위젯)을 다져요.실무에 적용할 수 있는 유용한 기능을 직접 구현해보며 감각을 익혀요.혼자 하기에는 어렵고 의욕이 나지 않았던 공부를 함께 하며 스터디 완주를 목표로 달려요.✍️ 진행방식 :스터디는 어떻게 진행되나요?한주간 한챕터씩 공부하는 것을 목표로 해요그주의 발표자를 정해서 발표자는 본인이 학습한 내용을 발표해요.나머지 단원들은 발표 이후 궁금한 점을 질문하거나 덧붙이고 싶은 점을 이야기해도 좋아요.발표 후, 모든 단원들은 스터디 후 스터디 내용을 써머리해 블로깅 해주세요. 기간은 다음 스터디까지입니다.게재 위치네이버 블로그벨로그티스토리기타 개인 블로그노션(웹 공개 옵션)게재 내용다음 문구를 모든 글에 필수로 넣어주세요.“이 글은 골든래빗 《도서 제목》의 00장 써머리입니다.”스터디 노트는 코드 포함 최소 600 단어 이상 작성해야 한다.스터디한 내용이 포함되어야 하며, 주별 진행 계획과 맞지 않는 스터디 노트는 인정하지 않는다.책 내용을 통째로 복제한 스터디 노트는 인정하지 않는다.이론챕터가 끝나면 각자 협의 후 구현해보고 싶은 프로젝트를 나눠서 구현한 뒤 같은 방식으로 지식을 공유해요.❗벌금제도스터디가 원활하게 유지될 수 있게끔 보증금 30,000원을 걷을 예정이에요.보증금은 스터디가 끝나면 차감액을 제외하고 돌려드립니다.블로깅 미참과 지각은 5,000원 스터디 미참은 10,000원이며 차감액을 넘어선 벌금이 들어온다면 해당 벌금은 단원들과 나눌 예정입니다.스터디의 진행방식이 까다롭고, 힘들 수 있지만 학습하고, 지식을 공유하며 기록하는 학습 방식은 정말 효과적인 스터디 방식이라고 생각해요. 서로를 존중하고 배려하며 함께 목표하고자 한 바를 얻어갈 수 있었으면 좋겠어요.해당 모집글을 읽고 함께 하고 싶은 마음이 들었다면 아래의 연락처로 연락을 주세요. 질문도 환영합니다!오픈카톡방 :https://open.kakao.com/o/sDMUiIGf이메일 : deaese94@gmail.com"
719,성신여대역 근처 모각코,"안녕하세요, 현재 7년 차 백엔드 개발자로 인프런 멘토링도 간간히 하고 있는 사람입니다.다시 공부를 해야 할 필요를 느껴 스터디를 구하게 되었습니다.모각코를 할지, 같이 책을 읽을지 고민 중에, 같이 공부할 사람을 구하지 못하여 각자 공부할 사람을 구하게 되었습니다. 공부할 내용이나, 강의, 책 등 추천 가능합니다. 이력서나 회사 등 간단항 상담도 매주 가능합니다.오픈톡으로 연락 주세요! (한명뽑습니다.) [개발 스터디 모집 내용]스터디 주제 : 백엔드 개발 모각코스터디 목표 : 각자 필요한 공부를 한다. 필요 시 책이나 강의 추천 가능예상 스터디 일정(횟수) : 매주 토요일 10시 ~ 13시, 본인이 하고 싶은 만큼 진행예상 커리큘럼 간략히 : 각자 책이나 강의를 보거나, 필요한 코딩을 진행예상 모집인원 : 1명스터디 소개와 개설 이유 : 스터디를 통해 매주 공부를 하려고 함. 성신여대 스터디카페에서 진행이되며, 스터디카페 비용이 필요함. 토요일 10~13시에 진행이 되기 때문에, 가까운사람을 선호 함스터디 관련 주의사항 : 스터디카페에서 진행하기 때문에, 스터디비용이 추가됩니다. 또한 선착순마감이 아니라 제일 열심히 할 분을 모집"
720,LIVID 신규 스터디원 모집,안녕하세요 개발 스터디모임 LIVID에서 신규 스터디원을 모집합니다!❓ LIVID란?LIVID는 Learning Is Vital In Development의 약자로 개발과 성장을 위해 학습하고자 하는 사람들의 모임입니다. 자유로운 방식으로 스터디를 제안하고 참여하여 개인의 역량을 꾸준히 성장시켜 나가는 것을 목표로 합니다. 더 궁금하신 분들은 LIVID 소개 노션 페이지를 참고해주세요.🎯 ︎ 모집 대상- 기술적인 이야기를 즐겨 나눌 수 있는 열정적인 분- 스터디에 꾸준히 참여할 수 있으신 분📅 모집 기간- 2023.09.12(화)~ 2023.09.15(금) 23:59🆕 참여 가능 스터디 및 모집 인원- 도커교과서 스터디(6명)- 클린코드 스터디(4명)🖐️ 지원 방법- 노션 페이지를 통해 스터디 확인 및 지원!
721,정처기 실기 스터디 모집,"[개발 스터디 모집 내용 예시]스터디 주제 : 정처기 실기 공부스터디 목표 : 정보처리기사 자격증 취득예상 스터디 일정(횟수) :- 주 7일 중 최소 5일 스터디 인증- 매 주 공부 계획 올리고 당일에 계획한 공부내용 인증예상 커리큘럼 간략히 :개인의 진도에 맞춰서 해주시면 됩니다.예상 모집인원 : 5명이하스터디 소개와 개설 이유 :회사다니면서 자꾸 공부를 소홀히 하게 되어 강제성을 부여하고 자 공부한것을 서로 인증하는 스터디를 만들었습니다. 스터디 관련 주의사항 :- 10월 7일 시험을 목표로 하고 있으신 분들 오시면 좋을 것 같아요 :> 스터디에 지원할 수 있는 방법을 남겨주세요. (이메일, 카카오 오픈채팅방, 구글폼 등.) :"
722,[개발자 성장 추구 모임] 온라인/주말 오전 왕십리역 모각코+회고,"대상회사 일이나 특별한 일정으로 못하는 날도 있겠지만 적어도 매일 30분이상 그리고 주말 오전에 같이 모여 공부하려는 '의지'가 있는분회고하면서 뭐든 조금씩 개선해나가는 거 좋아하시는 분이면 더 좋아요!장소왕십리역 부근일시주말 오전 9시~13시점심 먹고 그 뒤에 일정이 없다면 저녁까지 진행해도 좋습니다.매 주 주말 전에 투표를 통해 참여할 수 있는 날을 정합니다.같이 진행하는 것들 정리해보면,평소 디스코드 채널에 배운 점 공유배운 점을 공유하는 이유는 수동적으로 컨텐츠를 학습만 하기보단 내가 설명할 수 있어야 아는 것이고 본인이 사용하는 언어로 바꿔 설명하다보면 지식이 단단해진다고 생각합니다.주말/공휴일: 오프라인 모각코 진행 후 배운 점 공유평소 공부한 것, 회고 관련 액셀 시트 작성 공유-(선택)일요일: 같이 모여 주간 회고 작성 및 공유(30m, 매 주 action item 선정, 피드백, 개선)-(선택)24년부터는 포큐 아카데미 3달에 1과목 씩 진행-(선택)강퇴오프라인으로 한 달 기준 한 번도 참여안하신 분다른 사람에게 부정적인 영향을 끼치는 분 모각코 참여 규칙참가비는 매 달 3000원을 냅니다. 참가비를 내는 이유는 위에 글을 제대로 읽지도 않고 정말 가벼운 마음으로 스터디를 신청하는분들을 막기 위함도 있고 모임 초기에만 새로운 마음으로 열심히 하지 않게끔 상금을 통해 주기적으로 모임 참가 동기부여 목적도 있습니다.그리고 오프라인 모각코의 경우 약간의 강제성을 위해 참가 투표 후 지각, 결석 시 지각 벌금 1000, 결석 벌금 2000원 등이 있습니다.참가비와 모인 벌금은 매 달 오프라인 모각코 참여 기준 1등에게 상금으로 전달드립니다. 모임 참여 신청 이유와 함께 연락주세요.모집이 완료되면 글은 삭제하겠습니다. 선착순 아닙니다. https://open.kakao.com/o/saha65Ff"
